t,n,SortTime,CombineTime,TotalTime
16,40000000,1438189275,2812568026,4250757301
16,40000000,1439752397,2757376048,4197128445
16,40000000,1434893519,2757384796,4192278315
16,40000000,1439623814,2835098977,4274722791
16,40000000,1501283498,3057811371,4559094869
16,40000000,1437424999,2824552605,4261977604
16,50000000,1843316692,3542293117,5385609809
16,50000000,1821856547,3535117778,5356974325
16,50000000,1819127546,3535965879,5355093425
16,50000000,1821309038,3510018220,5331327258
16,50000000,1817703743,3538234133,5355937876
16,50000000,1819544410,3540098570,5359642980
16,50000000,1820798726,3543230790,5364029516
16,50000000,1819397194,3525047212,5344444406
16,50000000,1819926849,3524766311,5344693160
16,50000000,1823248648,3525065144,5348313792
16,60000000,2214390644,4145907213,6360297857
16,60000000,2208487486,4250544453,6459031939
16,60000000,2206215352,4254661199,6460876551
16,60000000,2200127704,4253963018,6454090722
16,60000000,2209064492,4121887748,6330952240
16,60000000,2204757071,4244768813,6449525884
16,60000000,2216562510,4237134513,6453697023
16,60000000,2208150220,4221095629,6429245849
16,60000000,2214839540,4251051131,6465890671
16,60000000,2201585641,4255990059,6457575700
16,70000000,2597898276,4918505297,7516403573
16,70000000,2595911794,4934186011,7530097805
16,70000000,2592505434,4811287030,7403792464
16,70000000,2595410887,4930537837,7525948724
16,70000000,2596710014,4939874378,7536584392
16,70000000,2586505615,4962521955,7549027570
16,70000000,2597566168,4934292700,7531858868
16,70000000,2718143214,4974182033,7692325247
16,70000000,2592455066,4937135710,7529590776
16,70000000,2603080573,4964158437,7567239010
16,80000000,2996254403,5617071291,8613325694
16,80000000,2996666006,5631052630,8627718636
16,80000000,2994573963,5366918715,8361492678
16,80000000,2997266363,5648481107,8645747470
16,80000000,3011020707,5624361415,8635382122
16,80000000,2991589991,5358718511,8350308502
16,80000000,2980576197,5512711482,8493287679
16,80000000,2994646512,5658812915,8653459427
16,80000000,2989845276,5649154626,8638999902
16,80000000,2989598557,5630295228,8619893785
16,90000000,3395027810,6320786476,9715814286
16,90000000,3374656382,6349178415,9723834797
16,90000000,3390099946,5435094245,8825194191
16,90000000,3386659558,6316421072,9703080630
16,90000000,3389303845,6177597534,9566901379
16,90000000,3404552317,6344584999,9749137316
16,90000000,3385168479,6339188825,9724357304
16,90000000,3372504463,6203575939,9576080402
16,90000000,3406759724,6180243434,9587003158
16,90000000,3389064969,6348383334,9737448303
16,100000000,3773186663,7054857846,10828044509
16,100000000,3782491078,7052106025,10834597103
16,100000000,3783220688,7072292246,10855512934
16,100000000,3781179265,7051861546,10833040811
16,100000000,3781561938,7088051531,10869613469
16,100000000,3784408806,7034396834,10818805640
16,100000000,3788047728,7039268004,10827315732
16,100000000,3783630385,7018347733,10801978118
16,100000000,3782122126,7084399655,10866521781
16,100000000,3799835986,7079410840,10879246826
32,10000,1214284,3353803,4568087
32,10000,1069080,3353875,4422955
32,10000,1107190,2792453,3899643
32,10000,1236744,3120733,4357477
32,10000,1040748,1945888,2986636
32,10000,1115983,3038698,4154681
32,10000,1370244,3027242,4397486
32,10000,1119676,2484517,3604193
32,10000,1093032,2576916,3669948
32,10000,1325144,3069616,4394760
32,20000,1807271,3297731,5105002
32,20000,1478507,4353695,5832202
32,20000,1350296,4210981,5561277
32,20000,1558322,3769937,5328259
32,20000,1703367,3797114,5500481
32,20000,1654588,4417717,6072305
32,20000,1502154,3876285,5378439
32,20000,1603315,4422745,6026060
32,20000,1684174,3642145,5326319
32,20000,1486133,4260947,5747080
32,30000,4663200,5089358,9752558
32,30000,4283921,5192094,9476015
32,30000,4854996,4799779,9654775
32,30000,3702776,4170764,7873540
32,30000,4161098,3834036,7995134
32,30000,4200345,5014775,9215120
32,30000,3537937,5554661,9092598
32,30000,4639411,5322978,9962389
32,30000,3912861,4116573,8029434
32,30000,4198410,2746134,6944544
32,40000,3742005,5609127,9351132
32,40000,5158880,5928183,11087063
32,40000,5002906,5919770,10922676
32,40000,4071812,5046229,9118041
32,40000,4521855,5119860,9641715
32,40000,4199773,5254226,9453999
32,40000,5317606,5744747,11062353
32,40000,4943912,5616120,10560032
32,40000,5370909,4979540,10350449
32,40000,4273626,6295043,10568669
32,50000,5255061,5778467,11033528
32,50000,3953661,7435760,11389421
32,50000,6429765,5808014,12237779
32,50000,5618219,5668092,11286311
32,50000,3800014,6301787,10101801
32,50000,3835678,6662761,10498439
32,50000,4842424,6807398,11649822
32,50000,5342191,6223771,11565962
32,50000,5373470,7192802,12566272
32,50000,5086662,6453083,11539745
32,60000,5031132,6949696,11980828
32,60000,6880966,6694898,13575864
32,60000,6156968,7484662,13641630
32,60000,5506904,7504455,13011359
32,60000,5287946,6950738,12238684
32,60000,3301678,7310613,10612291
32,60000,5467361,6245240,11712601
32,60000,5402325,8415462,13817787
32,60000,6583063,7578474,14161537
32,60000,5213925,6603603,11817528
32,70000,4442212,6656129,11098341
32,70000,5807211,7429510,13236721
32,70000,5943215,7377474,13320689
32,70000,5108522,7287126,12395648
32,70000,3703510,7864878,11568388
32,70000,5526894,7164518,12691412
32,70000,7953585,7069226,15022811
32,70000,5040901,7632061,12672962
32,70000,6568615,6744410,13313025
32,70000,5174608,7196995,12371603
32,80000,5582082,8007704,13589786
32,80000,5006196,7452205,12458401
32,80000,6272806,8285615,14558421
32,80000,5873209,7932819,13806028
32,80000,5425892,8107462,13533354
32,80000,7190034,8765417,15955451
32,80000,7157492,7399030,14556522
32,80000,6057415,7060497,13117912
32,80000,5143095,8740307,13883402
32,80000,7032379,7943204,14975583
32,90000,8010598,8252382,16262980
32,90000,4303168,8455488,12758656
32,90000,6019496,8030939,14050435
32,90000,7753030,10153964,17906994
32,90000,6007240,6647164,12654404
32,90000,5730549,8635401,14365950
32,90000,7248441,8016503,15264944
32,90000,6126008,8442468,14568476
32,90000,5751456,8209183,13960639
32,90000,6551149,9136058,15687207
32,100000,6062117,8068719,14130836
32,100000,6778835,9229435,16008270
32,100000,7288267,9262368,16550635
32,100000,6813045,7355351,14168396
32,100000,7104943,9597555,16702498
32,100000,5956802,8596461,14553263
32,100000,8734838,8091597,16826435
32,100000,6848279,9043111,15891390
32,100000,6651097,10480726,17131823
32,100000,7149326,8536617,15685943
32,100000,7958215,9776247,17734462
32,100000,6613773,8537472,15151245
32,100000,6735235,9149707,15884942
32,100000,7821945,9386719,17208664
32,100000,6720498,10055849,16776347
32,100000,6597300,9633844,16231144
32,100000,6606582,9333189,15939771
32,100000,4833236,9306553,14139789
32,100000,6549892,10021965,16571857
32,100000,5195721,9010156,14205877
32,200000,11810878,15455477,27266355
32,200000,12557839,16030043,28587882
32,200000,12855395,16082288,28937683
32,200000,11252207,16653984,27906191
32,200000,8882293,15545747,24428040
32,200000,12291690,15852834,28144524
32,200000,11291175,17356354,28647529
32,200000,7895779,16100500,23996279
32,200000,11536262,16494705,28030967
32,200000,8462089,16696176,25158265
32,300000,15972649,22345552,38318201
32,300000,13735503,22015768,35751271
32,300000,16139299,22464328,38603627
32,300000,14023701,23335685,37359386
32,300000,14687853,21858139,36545992
32,300000,11428744,21487872,32916616
32,300000,10000974,22276243,32277217
32,300000,15714461,22652968,38367429
32,300000,16079400,22112618,38192018
32,300000,18890478,22350854,41241332
32,400000,18324428,28852136,47176564
32,400000,19911488,28906692,48818180
32,400000,16290406,28701768,44992174
32,400000,18523805,30390471,48914276
32,400000,16866843,29282278,46149121
32,400000,19142773,29417353,48560126
32,400000,19168456,28348727,47517183
32,400000,14078806,28723702,42802508
32,400000,17925790,29203763,47129553
32,400000,15454788,30001974,45456762
32,500000,17560479,35181944,52742423
32,500000,17954282,34741858,52696140
32,500000,26420486,34873561,61294047
32,500000,18269404,35376959,53646363
32,500000,18725458,35893429,54618887
32,500000,15693949,36101031,51794980
32,500000,22610304,35642954,58253258
32,500000,18202612,36201460,54404072
32,500000,20482800,34906301,55389101
32,500000,17500546,35867234,53367780
32,600000,19561978,41777074,61339052
32,600000,19240718,43539104,62779822
32,600000,17288691,42394588,59683279
32,600000,18823343,42423614,61246957
32,600000,25334742,41211968,66546710
32,600000,23680281,43019008,66699289
32,600000,23929049,42717655,66646704
32,600000,20692093,41492606,62184699
32,600000,19353418,42486584,61840002
32,600000,21881947,41544894,63426841
32,700000,22806089,47940514,70746603
32,700000,20201090,47604552,67805642
32,700000,20873363,48324196,69197559
32,700000,21743636,47786345,69529981
32,700000,21426344,49681552,71107896
32,700000,21634903,48692931,70327834
32,700000,25329669,47253336,72583005
32,700000,22731555,48261368,70992923
32,700000,19072670,48186654,67259324
32,700000,25526119,47785054,73311173
32,800000,23667499,54581324,78248823
32,800000,25571897,54757826,80329723
32,800000,24187485,55840459,80027944
32,800000,23502330,54020259,77522589
32,800000,25403097,54749160,80152257
32,800000,22434165,55689557,78123722
32,800000,22908359,55046486,77954845
32,800000,23990070,55310301,79300371
32,800000,24278427,58945455,83223882
32,800000,27638959,59886705,87525664
32,900000,28523571,62034258,90557829
32,900000,25046633,60193663,85240296
32,900000,25062196,62630899,87693095
32,900000,25704245,63583222,89287467
32,900000,27200064,61631510,88831574
32,900000,27257517,61119218,88376735
32,900000,25498981,61485566,86984547
32,900000,25906040,61766641,87672681
32,900000,26057956,62024276,88082232
32,900000,24802619,59831553,84634172
32,1000000,28611315,68263443,96874758
32,1000000,27081524,68963288,96044812
32,1000000,28480568,68208844,96689412
32,1000000,27607144,67414627,95021771
32,1000000,26029168,68602769,94631937
32,1000000,29524312,68814087,98338399
32,1000000,26393441,69265427,95658868
32,1000000,27756045,68016503,95772548
32,1000000,25722240,68012045,93734285
32,1000000,29680604,67823083,97503687
32,1000000,28325244,67645232,95970476
32,1000000,26327619,67385511,93713130
32,1000000,29506209,67723645,97229854
32,1000000,30017147,67657734,97674881
32,1000000,28898359,67202711,96101070
32,1000000,25944880,67714017,93658897
32,1000000,26150047,68666528,94816575
32,1000000,26652137,71527853,98179990
32,1000000,25579863,68678875,94258738
32,1000000,28378877,67633795,96012672
32,2000000,46252821,135402051,181654872
32,2000000,51478102,134353180,185831282
32,2000000,54474583,136370010,190844593
32,2000000,48436201,133565467,182001668
32,2000000,51221110,133382180,184603290
32,2000000,48154129,133837366,181991495
32,2000000,50593864,134522126,185115990
32,2000000,51814693,136362131,188176824
32,2000000,52066137,134344507,186410644
32,2000000,48245615,158836669,207082284
32,3000000,60961182,198022949,258984131
32,3000000,69549300,198584206,268133506
32,3000000,77076621,200229937,277306558
32,3000000,76863580,202417007,279280587
32,3000000,67632825,196483532,264116357
32,3000000,69540652,201148402,270689054
32,3000000,75092902,197124627,272217529
32,3000000,66622498,198972428,265594926
32,3000000,75058496,198771500,273829996
32,3000000,79778313,197637464,277415777
32,4000000,100844916,264338488,365183404
32,4000000,81000855,262813008,343813863
32,4000000,82055392,262645437,344700829
32,4000000,100416576,261721910,362138486
32,4000000,91438344,266396177,357834521
32,4000000,99736955,263409191,363146146
32,4000000,91068956,262816181,353885137
32,4000000,100981284,263672745,364654029
32,4000000,82536539,544735324,627271863
32,4000000,80623274,264848849,345472123
32,5000000,113850552,332423051,446273603
32,5000000,114265222,330382918,444648140
32,5000000,113814970,330207481,444022451
32,5000000,129170024,328162530,457332554
32,5000000,101072532,330116862,431189394
32,5000000,101933024,333128231,435061255
32,5000000,113756874,327531677,441288551
32,5000000,114751960,330636976,445388936
32,5000000,130437718,330006378,460444096
32,5000000,101744413,333969963,435714376
32,6000000,121850158,402939863,524790021
32,6000000,121540639,389939188,511479827
32,6000000,134437649,389320165,523757814
32,6000000,120474567,394802082,515276649
32,6000000,123399369,391389131,514788500
32,6000000,136615338,392821840,529437178
32,6000000,134934965,398509360,533444325
32,6000000,120898879,396898872,517797751
32,6000000,133602974,393611735,527214709
32,6000000,135446385,402492263,537938648
32,7000000,143187883,459775953,602963836
32,7000000,143204415,465414065,608618480
32,7000000,142194664,461037773,603232437
32,7000000,141693956,464582915,606276871
32,7000000,159032117,467840964,626873081
32,7000000,143449247,459946189,603395436
32,7000000,142343348,462849055,605192403
32,7000000,142602254,459955593,602557847
32,7000000,144085385,463332934,607418319
32,7000000,155404301,461399048,616803349
32,8000000,162354897,519193146,681548043
32,8000000,174153174,524765697,698918871
32,8000000,162596010,530250046,692846056
32,8000000,182437163,523148374,705585537
32,8000000,167802369,527428871,695231240
32,8000000,162716518,529588231,692304749
32,8000000,161022806,523227793,684250599
32,8000000,163800839,522527681,686328520
32,8000000,163180599,521718811,684899410
32,8000000,175743498,532176888,707920386
32,9000000,184691667,593216626,777908293
32,9000000,183273347,590533109,773806456
32,9000000,184587336,590024208,774611544
32,9000000,184289954,592587743,776877697
32,9000000,201774559,592099689,793874248
32,9000000,208824855,594140230,802965085
32,9000000,195593108,593317145,788910253
32,9000000,182832424,588341998,771174422
32,9000000,201163411,591009182,792172593
32,9000000,183100535,597039687,780140222
32,10000000,233547032,653266671,886813703
32,10000000,205481620,679526934,885008554
32,10000000,229899302,664310212,894209514
32,10000000,220366573,664984928,885351501
32,10000000,224632795,656272812,880905607
32,10000000,230270015,659238366,889508381
32,10000000,233262390,660553249,893815639
32,10000000,203221978,658786290,862008268
32,10000000,205855552,662840794,868696346
32,10000000,204832728,663245260,868077988
32,10000000,212770551,655389426,868159977
32,10000000,205562592,660564035,866126627
32,10000000,203653579,654138701,857792280
32,10000000,202097144,652181462,854278606
32,10000000,223813782,654596078,878409860
32,10000000,203791161,656701728,860492889
32,10000000,204551247,654832132,859383379
32,10000000,206511631,654745094,861256725
32,10000000,202826842,661316409,864143251
32,10000000,203787763,648588429,852376192
32,20000000,416114684,1306948016,1723062700
32,20000000,416568253,1331325628,1747893881
32,20000000,417342676,1304153447,1721496123
32,20000000,415343698,1304326197,1719669895
32,20000000,437488996,1328362253,1765851249
32,20000000,417985101,1308831115,1726816216
32,20000000,417747762,1322754135,1740501897
32,20000000,437460592,1306209436,1743670028
32,20000000,414683724,1321445101,1736128825
32,20000000,415687120,1299510318,1715197438
32,30000000,636807271,1973203611,2610010882
32,30000000,639131222,1944795077,2583926299
32,30000000,637716595,1961560205,2599276800
32,30000000,670051931,1949329190,2619381121
32,30000000,650587081,1965847881,2616434962
32,30000000,633673276,1955371108,2589044384
32,30000000,638876242,1962227462,2601103704
32,30000000,676497776,1951102352,2627600128
32,30000000,640084386,1945649175,2585733561
32,30000000,637123721,1962707483,2599831204
32,40000000,860497825,2613385868,3473883693
32,40000000,855163766,2621406876,3476570642
32,40000000,858065455,2845109499,3703174954
32,40000000,858282035,2614462859,3472744894
32,40000000,859886670,2591747891,3451634561
32,40000000,855329299,2650882006,3506211305
32,40000000,856436033,2624886787,3481322820
32,40000000,906603646,2620867600,3527471246
32,40000000,860158742,2629318826,3489477568
32,40000000,857518215,2618243263,3475761478
32,50000000,1085318754,3263598039,4348916793
32,50000000,1083232063,3246414401,4329646464
32,50000000,1090781162,3277495843,4368277005
32,50000000,1083898607,3262940132,4346838739
32,50000000,1081427773,3259712507,4341140280
32,50000000,1086196323,3285111357,4371307680
32,50000000,1085737378,3262971745,4348709123
32,50000000,1085433530,3270972394,4356405924
32,50000000,1084348381,3294476521,4378824902
32,50000000,1085830707,3265995612,4351826319
32,60000000,1314006332,3920592119,5234598451
32,60000000,1310422854,3916765139,5227187993
32,60000000,1309269118,3906059391,5215328509
32,60000000,1320731673,3938817149,5259548822
32,60000000,1307971473,3925488906,5233460379
32,60000000,1309406711,3944192944,5253599655
32,60000000,1313253474,3929414701,5242668175
32,60000000,1310542320,3932906473,5243448793
32,60000000,1315528294,3901465640,5216993934
32,60000000,1310365315,3918772683,5229137998
32,70000000,1540939500,4527829113,6068768613
32,70000000,1542394989,4574037327,6116432316
32,70000000,1546250816,4614059834,6160310650
32,70000000,1540522312,4605885638,6146407950
32,70000000,1540894020,4596581710,6137475730
32,70000000,1543851171,4553015975,6096867146
32,70000000,1542375835,4520354303,6062730138
32,70000000,1556824886,4614899502,6171724388
32,70000000,1543366840,4570733860,6114100700
32,70000000,1550365784,4531500055,6081865839
32,80000000,1787888792,5211688965,6999577757
32,80000000,1779991436,5238840035,7018831471
32,80000000,1772440391,5264251996,7036692387
32,80000000,1773246928,5226592541,6999839469
32,80000000,1771861250,5174713913,6946575163
32,80000000,1784683674,5181167853,6965851527
32,80000000,1765388061,5214105645,6979493706
32,80000000,1772594255,5232511523,7005105778
32,80000000,1776416205,5218711301,6995127506
32,80000000,1771178367,5234022868,7005201235
32,90000000,2016659246,5925429296,7942088542
32,90000000,2007976968,5902362702,7910339670
32,90000000,2002450514,5921480023,7923930537
32,90000000,1998594307,7277495063,9276089370
32,90000000,2008036354,5898562533,7906598887
32,90000000,2015610704,5854771609,7870382313
32,90000000,2011270899,5835344962,7846615861
32,90000000,2016530567,5950978798,7967509365
32,90000000,2002358129,6024296132,8026654261
32,90000000,2003948055,5903352834,7907300889
32,100000000,2235528362,6582861888,8818390250
32,100000000,2234732066,6449132946,8683865012
32,100000000,2250238380,6534575332,8784813712
32,100000000,2247960957,6532284504,8780245461
32,100000000,2236080613,6483196929,8719277542
32,100000000,2237034287,6579135934,8816170221
32,100000000,2235229213,6534075174,8769304387
32,100000000,2240681628,6542339961,8783021589
32,100000000,2237337399,6529811517,8767148916
32,100000000,2239602367,6549656609,8789258976
64,10000,950793,2422908,3373701
64,10000,917786,3095392,4013178
64,10000,794870,2915278,3710148
64,10000,814739,2986744,3801483
64,10000,888753,3150452,4039205
64,10000,895824,2332807,3228631
64,10000,956861,2543310,3500171
64,10000,847423,3960152,4807575
64,10000,859075,3022184,3881259
64,10000,850016,2667115,3517131
64,20000,1490046,3916532,5406578
64,20000,1676479,5791773,7468252
64,20000,1396015,4007985,5404000
64,20000,4665885,3753512,8419397
64,20000,1352481,6257171,7609652
64,20000,1532107,5682980,7215087
64,20000,1479128,4048751,5527879
64,20000,1568287,3599322,5167609
64,20000,1507433,4202569,5710002
64,20000,1609856,4259913,5869769
64,30000,4678216,4886673,9564889
64,30000,5239679,2759374,7999053
64,30000,4790786,3344805,8135591
64,30000,6491992,2828601,9320593
64,30000,7305965,2801374,10107339
64,30000,5546394,2950352,8496746
64,30000,6296235,3367135,9663370
64,30000,5566397,3102155,8668552
64,30000,6467098,3454454,9921552
64,30000,4115472,3204088,7319560
64,40000,4877014,3734298,8611312
64,40000,7557496,4375134,11932630
64,40000,4597612,3708012,8305624
64,40000,5243685,5256577,10500262
64,40000,7937431,3423221,11360652
64,40000,4076843,5735845,9812688
64,40000,3732321,6385221,10117542
64,40000,6497757,3368956,9866713
64,40000,6680641,3870112,10550753
64,40000,6382909,3669636,10052545
64,50000,6473280,6619247,13092527
64,50000,8719134,4408122,13127256
64,50000,7421299,5014695,12435994
64,50000,3844119,5567777,9411896
64,50000,3705516,5177791,8883307
64,50000,5191929,6527537,11719466
64,50000,6574575,7068264,13642839
64,50000,3716175,6904666,10620841
64,50000,5400427,6257139,11657566
64,50000,8953690,4183443,13137133
64,60000,5766633,6878032,12644665
64,60000,5970285,7496217,13466502
64,60000,6424592,7128984,13553576
64,60000,4979105,7805789,12784894
64,60000,5387951,7710002,13097953
64,60000,5413575,6778489,12192064
64,60000,6918439,7424367,14342806
64,60000,5453564,6545398,11998962
64,60000,5113129,5079974,10193103
64,60000,5421082,6967112,12388194
64,70000,4726780,7806236,12533016
64,70000,5041400,7609450,12650850
64,70000,5897902,6692242,12590144
64,70000,4590575,8115693,12706268
64,70000,6341182,5905065,12246247
64,70000,5882473,6775729,12658202
64,70000,6663549,7448175,14111724
64,70000,6937445,7963970,14901415
64,70000,7109940,7310969,14420909
64,70000,8125645,7373123,15498768
64,80000,6315662,7731557,14047219
64,80000,7005737,8697153,15702890
64,80000,6781091,8739966,15521057
64,80000,6596961,8769639,15366600
64,80000,6218414,8125678,14344092
64,80000,6433051,7890163,14323214
64,80000,7649459,8506614,16156073
64,80000,6222190,7880813,14103003
64,80000,7710664,8296796,16007460
64,80000,6472820,8092263,14565083
64,90000,6889726,10078933,16968659
64,90000,6157009,8294598,14451607
64,90000,6513583,9058656,15572239
64,90000,6289508,9089396,15378904
64,90000,8297943,8268220,16566163
64,90000,4805996,8170993,12976989
64,90000,7823600,8779266,16602866
64,90000,6344734,8643369,14988103
64,90000,8075543,9461193,17536736
64,90000,6370877,8721808,15092685
64,100000,7162176,9680006,16842182
64,100000,5147804,9695700,14843504
64,100000,5803829,9797487,15601316
64,100000,9840095,10291538,20131633
64,100000,5425347,9389191,14814538
64,100000,7245809,9414378,16660187
64,100000,5429015,10012135,15441150
64,100000,8406361,9476312,17882673
64,100000,5652601,8831729,14484330
64,100000,7478512,9387495,16866007
64,100000,6162064,8976748,15138812
64,100000,7723788,9608014,17331802
64,100000,6033359,9448222,15481581
64,100000,8444134,10308939,18753073
64,100000,7563582,10053476,17617058
64,100000,8994962,9403524,18398486
64,100000,7307095,9266690,16573785
64,100000,6176498,9977118,16153616
64,100000,6054530,9079846,15134376
64,100000,8693325,8919140,17612465
64,200000,8418846,16074390,24493236
64,200000,8749678,15608108,24357786
64,200000,9014762,16935503,25950265
64,200000,8094371,15649223,23743594
64,200000,7566176,19530195,27096371
64,200000,6947722,16415175,23362897
64,200000,9680429,17229145,26909574
64,200000,7105242,16569255,23674497
64,200000,8273299,17455600,25728899
64,200000,8070778,16209175,24279953
64,300000,12215345,23426512,35641857
64,300000,11768420,24973788,36742208
64,300000,11758372,23806062,35564434
64,300000,11713999,26000581,37714580
64,300000,9322945,22188811,31511756
64,300000,10869483,23780679,34650162
64,300000,12201644,27299028,39500672
64,300000,11161713,23254929,34416642
64,300000,11335647,23210393,34546040
64,300000,12869083,23701187,36570270
64,400000,14283082,29171752,43454834
64,400000,11491007,27266016,38757023
64,400000,13828432,31087883,44916315
64,400000,13703054,30272615,43975669
64,400000,14129150,31152918,45282068
64,400000,14957803,30236097,45193900
64,400000,13671692,29542854,43214546
64,400000,14673265,30826286,45499551
64,400000,14389786,28980861,43370647
64,400000,14478644,31722016,46200660
64,500000,16704714,36466506,53171220
64,500000,12761517,37031371,49792888
64,500000,14077288,41009838,55087126
64,500000,15912257,36520510,52432767
64,500000,13664184,37014782,50678966
64,500000,15273717,36995749,52269466
64,500000,17673530,37740352,55413882
64,500000,17468726,36794337,54263063
64,500000,17449284,38339337,55788621
64,500000,15606127,36716963,52323090
64,600000,21136535,44171113,65307648
64,600000,16773625,43878151,60651776
64,600000,16996423,46430422,63426845
64,600000,18141422,43807100,61948522
64,600000,17602577,43435396,61037973
64,600000,13847551,41918156,55765707
64,600000,16164999,44409697,60574696
64,600000,16364864,42922143,59287007
64,600000,19868477,44829971,64698448
64,600000,19758854,43654523,63413377
64,700000,20487991,49476118,69964109
64,700000,20893064,50568834,71461898
64,700000,20079770,49642175,69721945
64,700000,15787978,53328323,69116301
64,700000,20433750,50567051,71000801
64,700000,16696348,51501954,68198302
64,700000,18832836,56582941,75415777
64,700000,21663881,50119784,71783665
64,700000,23527078,49960828,73487906
64,700000,23932322,51252528,75184850
64,800000,24643519,56493808,81137327
64,800000,22176926,57757326,79934252
64,800000,20201893,56236151,76438044
64,800000,23436198,59258465,82694663
64,800000,20813398,57336511,78149909
64,800000,24470413,56915799,81386212
64,800000,23626004,56600845,80226849
64,800000,26528356,56771444,83299800
64,800000,24406199,57109944,81516143
64,800000,22081350,56898556,78979906
64,900000,27144033,65950014,93094047
64,900000,28446352,65098848,93545200
64,900000,27176613,62652322,89828935
64,900000,26151545,74320139,100471684
64,900000,25068299,65231892,90300191
64,900000,26148825,62857764,89006589
64,900000,27151379,65569784,92721163
64,900000,27242722,63139722,90382444
64,900000,26308718,65866968,92175686
64,900000,25155045,63273870,88428915
64,1000000,30648553,70471698,101120251
64,1000000,29064481,69864402,98928883
64,1000000,25316232,72067530,97383762
64,1000000,28917133,82022861,110939994
64,1000000,30682554,68779998,99462552
64,1000000,25112633,69742592,94855225
64,1000000,31457400,68895013,100352413
64,1000000,28709523,71107092,99816615
64,1000000,28681875,72590032,101271907
64,1000000,29309736,69235558,98545294
64,1000000,26133213,71039088,97172301
64,1000000,27274637,70917618,98192255
64,1000000,29062226,70839645,99901871
64,1000000,28984286,72166009,101150295
64,1000000,28065530,78197174,106262704
64,1000000,30013409,71211506,101224915
64,1000000,30783249,82644597,113427846
64,1000000,27009735,73015887,100025622
64,1000000,27410735,71409984,98820719
64,1000000,28977436,78491582,107469018
64,2000000,38172375,135540988,173713363
64,2000000,40240444,138557855,178798299
64,2000000,40166988,140868174,181035162
64,2000000,35899162,138162465,174061627
64,2000000,40026361,140403807,180430168
64,2000000,40706533,141349521,182056054
64,2000000,39629587,150207136,189836723
64,2000000,39013975,140479909,179493884
64,2000000,37980148,139219553,177199701
64,2000000,38686073,144907306,183593379
64,3000000,51208947,207387746,258596693
64,3000000,53793143,206118040,259911183
64,3000000,54626466,210758038,265384504
64,3000000,51868382,208662240,260530622
64,3000000,53038433,203920199,256958632
64,3000000,50990978,215494223,266485201
64,3000000,51196273,206564795,257761068
64,3000000,52282595,212081430,264364025
64,3000000,51537986,206568136,258106122
64,3000000,56357362,205321089,261678451
64,4000000,64025373,280341679,344367052
64,4000000,65077489,398945117,464022606
64,4000000,70661146,274035740,344696886
64,4000000,66119152,280845329,346964481
64,4000000,65850462,273946011,339796473
64,4000000,64919963,272870164,337790127
64,4000000,67649717,278344870,345994587
64,4000000,65015630,274821750,339837380
64,4000000,64588641,304945123,369533764
64,4000000,68778574,270079925,338858499
64,5000000,80767022,340067454,420834476
64,5000000,78485965,348969952,427455917
64,5000000,81554988,362438434,443993422
64,5000000,81030133,391325358,472355491
64,5000000,83926408,338285866,422212274
64,5000000,82960199,341593785,424553984
64,5000000,83101628,343078695,426180323
64,5000000,81488782,354598527,436087309
64,5000000,79202991,344478334,423681325
64,5000000,84104759,346263446,430368205
64,6000000,96569523,407107143,503676666
64,6000000,100069938,406790169,506860107
64,6000000,96134810,418915939,515050749
64,6000000,98072802,412360922,510433724
64,6000000,95876455,411630285,507506740
64,6000000,95735780,417250054,512985834
64,6000000,96639705,418910540,515550245
64,6000000,97401780,407727241,505129021
64,6000000,97721458,462212540,559933998
64,6000000,97538326,408440294,505978620
64,7000000,114114023,489601310,603715333
64,7000000,114279281,477105816,591385097
64,7000000,113082143,483502902,596585045
64,7000000,116079793,471660028,587739821
64,7000000,112006009,477212090,589218099
64,7000000,113816514,487185803,601002317
64,7000000,112491106,487567039,600058145
64,7000000,112442663,478741191,591183854
64,7000000,113787060,532288449,646075509
64,7000000,112385750,475214626,587600376
64,8000000,125474483,549908652,675383135
64,8000000,130606884,542017246,672624130
64,8000000,129879781,548145190,678024971
64,8000000,127601490,547385681,674987171
64,8000000,128705157,543573575,672278732
64,8000000,129673691,554057202,683730893
64,8000000,128470584,551220459,679691043
64,8000000,129329857,541753797,671083654
64,8000000,125635422,557213173,682848595
64,8000000,130875586,548792986,679668572
64,9000000,146020827,610823401,756844228
64,9000000,148604928,609590826,758195754
64,9000000,146246634,613384043,759630677
64,9000000,148196672,606909443,755106115
64,9000000,148189871,612514757,760704628
64,9000000,141716784,612100283,753817067
64,9000000,145272712,610680149,755952861
64,9000000,145171121,610743753,755914874
64,9000000,148351623,615541077,763892700
64,9000000,142004709,616702991,758707700
64,10000000,161077222,683414718,844491940
64,10000000,171276600,684281132,855557732
64,10000000,160747974,676017311,836765285
64,10000000,163960928,689215518,853176446
64,10000000,156877992,681229299,838107291
64,10000000,166188466,675397510,841585976
64,10000000,161375762,685696455,847072217
64,10000000,161108850,671406687,832515537
64,10000000,163598287,739792508,903390795
64,10000000,165732134,682816207,848548341
64,10000000,166825456,699932014,866757470
64,10000000,161355316,679597502,840952818
64,10000000,164514811,697548306,862063117
64,10000000,160633187,681869049,842502236
64,10000000,161675978,673853086,835529064
64,10000000,161371058,681840114,843211172
64,10000000,161723607,694493560,856217167
